"date","area_living","area_land","price"
"2019-06-21",31,1103,40000
"2019-06-21",31,1103,40000
"2019-06-21",31,1103,40000
"2019-10-30",60,0,151500
"2019-06-26",64,0,160000
"2019-06-26",64,0,160000
"2019-09-25",62,27181,74610
"2019-09-25",62,27181,74610
"2019-09-25",62,27181,74610
"2019-09-25",62,27181,74610
"2019-09-25",62,27181,74610
"2019-09-25",62,27181,74610
"2019-09-25",62,27181,74610
"2019-09-25",62,27181,74610
"2019-09-25",62,27181,74610
"2019-12-19",82,4690,135000
"2019-07-05",86,147,227900
"2019-04-26",73,365,58000
"2019-05-21",46,0,140650
"2019-11-14",44,0,98000
"2019-10-08",119,506,174700
"2019-01-03",74,966,170000
"2019-04-15",66,0,119500
"2019-04-15",66,0,119500
"2019-08-07",60,767,63944
"2019-02-13",109,1135,215000
"2019-08-19",151,3054,175000
"2019-08-19",151,3054,175000
"2019-08-19",151,3054,175000
"2019-08-19",151,3054,175000
"2019-12-11",46,0,109000
"2019-08-21",64,108,363500
"2019-04-26",74,0,305000
"2019-11-19",94,735,280000
"2019-06-27",128,2500,178000
"2019-03-26",285,987,330000
"2019-03-26",285,987,330000
"2019-09-23",65,316,210000
"2019-01-30",115,433,41000
"2019-02-23",53,0,150500
"2019-02-15",63,0,172000
"2019-03-18",21,2970,14500
"2019-09-09",121,973,108000
"2019-09-09",121,973,108000
"2019-09-09",121,973,108000
"2019-09-09",121,973,108000
"2019-09-09",121,973,108000
"2019-09-09",121,973,108000
"2019-05-16",137,1195,129320
"2019-05-16",137,1195,129320
"2019-10-30",144,406,660000
"2019-07-08",81,0,135000
"2019-04-09",112,662,185000
"2019-09-09",48,0,135000
"2019-09-09",48,0,135000
"2019-08-26",66,0,194000
"2019-03-22",118,5906,2e+05
"2019-07-30",117,580,269450
"2019-05-29",77,0,162123
"2019-05-29",92,485,174600
"2019-09-02",108,1191,205000
"2019-09-02",108,1191,205000
"2019-08-08",60,0,120300
"2019-06-07",37,0,85000
"2019-01-17",73,90,1e+05
"2019-01-17",73,90,1e+05
"2019-12-05",65,0,170000
"2019-07-08",56,0,167900
"2019-01-30",77,170,114000
"2019-06-13",63,0,120944.34
"2019-10-11",104,407,68750
"2019-06-20",78,418,127000
"2019-12-04",146,711,5e+05
"2019-12-16",88,138,71226
"2019-11-19",139,548,580000
"2019-11-19",139,548,580000
"2019-11-19",139,548,580000
"2019-06-25",62,0,220000
"2019-06-25",62,0,220000
"2019-04-15",90,1520,85000
"2019-04-15",90,1520,85000
"2019-11-13",87,1398,88000
"2019-11-13",87,1398,88000
"2019-11-13",87,1398,88000
"2019-11-13",87,1398,88000
"2019-08-30",143,627,458000
"2019-01-31",75,0,168000
"2019-09-24",54,0,170000
"2019-09-24",54,0,170000
"2019-05-23",96,578,280000
"2019-04-01",71,561,112500
"2019-03-28",124,601,215000
"2019-01-07",90,597,354000
"2019-11-26",100,457,222000
"2019-11-26",100,457,222000
"2019-12-19",18,0,64300
"2019-11-19",97,601,250000
"2019-11-19",97,601,250000
"2019-02-04",77,0,227500
"2019-02-04",77,0,227500
"2019-02-04",77,0,227500
"2019-01-07",134,2305,199700
"2019-01-07",134,2305,199700
"2019-01-07",134,2305,199700
"2019-01-07",134,2305,199700
"2019-05-29",76,0,180000
"2019-12-13",103,182,363000
"2019-07-22",207,402,3e+05
"2019-07-22",207,402,3e+05
"2019-07-22",207,402,3e+05
"2019-06-06",66,3180,102000
"2019-06-06",66,3180,102000
"2019-10-16",63,0,185000
"2019-01-17",100,475,156400
"2019-12-12",74,548,118900
"2019-08-21",64,0,136000
"2019-04-05",68,610,157000
"2019-04-05",68,610,157000
"2019-04-05",68,610,157000
"2019-04-05",68,610,157000
"2019-04-05",68,610,157000
"2019-01-28",73,0,145000
"2019-06-20",133,1828,255000
"2019-12-07",98,47,20000
"2019-10-02",150,526,256000
"2019-03-11",40,0,165000
"2019-03-11",40,0,165000
"2019-07-23",98,0,270000
"2019-03-25",22,0,72000
"2019-09-06",70,395,26000
"2019-11-08",75,1360,3e+05
"2019-04-19",90,318,165000
"2019-04-18",142,496,247500
"2019-10-23",176,1190,774000
"2019-10-23",176,1190,774000
"2019-08-26",48,0,122500
"2019-08-26",48,0,122500
"2019-07-24",86,370,152750
"2019-07-24",86,370,152750
"2019-08-02",120,177,218750
"2019-10-10",120,871,240000
"2019-10-10",120,871,240000
"2019-09-25",88,162,4e+05
"2019-07-16",103,133,189783
"2019-03-09",120,1060,183000
"2019-07-26",96,336,180000
"2019-07-26",96,336,180000
"2019-08-20",37,0,94900
"2019-06-26",150,945,389340
"2019-06-26",150,945,389340
"2019-06-26",150,945,389340
"2019-09-25",59,3385,55000
"2019-09-25",59,3385,55000
"2019-09-25",59,3385,55000
"2019-09-25",59,3385,55000
"2019-10-31",68,0,148000
"2019-08-08",12,0,1000
"2019-10-30",66,0,180000
"2019-10-30",66,0,180000
"2019-09-02",109,565,178000
"2019-04-04",53,0,140000
"2019-04-04",53,0,140000
"2019-12-13",40,0,87300
"2019-12-13",40,0,87300
"2019-08-20",100,772,155000
"2019-07-26",151,200,734660
"2019-10-16",78,160,122500
"2019-12-02",60,158,173250
"2019-12-06",80,0,135000
"2019-03-25",104,510,105000
"2019-03-25",104,510,105000
"2019-12-24",54,841,50000
"2019-10-22",88,787,134500
"2019-10-22",88,787,134500
"2019-10-01",56,0,126214
"2019-06-26",80,332,145000
"2019-02-01",120,1898,237500
"2019-02-01",120,1898,237500
"2019-08-30",143,476,233400
"2019-10-11",105,602,285000
"2019-12-02",59,354,298685
"2019-09-13",157,477,380000
"2019-11-26",62,379,258100
"2019-08-05",197,957,1188850
"2019-11-27",73,2000,152000
"2019-08-08",48,0,2000
"2019-12-11",99,480,208800
"2019-07-24",63,0,140000
"2019-08-09",75,114,150000
"2019-03-11",60,550,45000
"2019-03-11",60,550,45000
"2019-03-11",60,550,45000
"2019-08-29",99,6671,154500
"2019-10-23",120,818,220000
"2019-12-02",66,5624,65000
"2019-12-02",66,5624,65000
"2019-12-02",66,5624,65000
"2019-12-02",66,5624,65000
"2019-12-02",66,5624,65000
"2019-12-30",63,0,250000
"2019-12-30",63,0,250000
"2019-07-25",28,0,75000
"2019-01-31",195,1240,130000
"2019-01-31",195,1240,130000
"2019-07-25",32,0,139000
"2019-07-25",32,0,139000
"2019-07-31",110,910,194000
"2019-06-17",116,492,210000
"2019-02-01",104,360,213500
"2019-07-12",65,0,141600
"2019-02-20",133,1080,150000
"2019-02-20",133,1080,150000
"2019-02-20",133,1080,150000
"2019-06-26",80,602,147000
"2019-09-26",42,1825,70000
"2019-09-26",42,1825,70000
"2019-09-26",42,1825,70000
"2019-09-26",42,1825,70000
"2019-09-26",42,1825,70000
"2019-02-08",66,0,130000
"2019-04-19",105,1971,92000
"2019-04-19",105,1971,92000
"2019-03-19",118,214,93000
"2019-09-24",109,490,330000
"2019-07-03",87,0,2e+05
"2019-02-02",84,0,350000
"2019-03-11",106,509,197000
"2019-02-06",55,248,180000
"2019-05-21",176,2022,291866
"2019-05-21",176,2022,291866
"2019-05-21",176,2022,291866
"2019-05-21",176,2022,291866
"2019-05-21",176,2022,291866
"2019-05-21",176,2022,291866
"2019-12-10",61,0,163500
"2019-04-03",43,0,98000
"2019-09-27",66,934,70000
"2019-09-27",66,934,70000
"2019-09-27",66,934,70000
"2019-12-23",184,1158,522000
"2019-12-23",184,1158,522000
"2019-12-23",184,1158,522000
"2019-06-19",80,1491,124500
"2019-02-27",100,0,2e+05
"2019-09-21",90,2269,70000
"2019-09-21",90,2269,70000
"2019-09-21",90,2269,70000
"2019-09-21",90,2269,70000
"2019-10-08",47,241,193000
"2019-09-03",75,0,147000
"2019-12-02",169,677,345000
"2019-10-11",58,0,70000
"2019-12-13",70,439,131000
"2019-05-25",111,0,160000
"2019-07-31",68,0,235500
"2019-11-28",90,1039,140000
"2019-04-26",87,851,86000
"2019-04-26",87,851,86000
"2019-08-09",163,568,317800
"2019-04-24",43,0,115000
"2019-04-18",38,0,75000
"2019-05-29",56,0,165000
"2019-10-30",154,1880,142000
"2019-12-05",82,0,320000
"2019-07-23",60,0,215000
"2019-06-04",45,0,130000
"2019-03-12",46,273,35000
"2019-03-12",46,273,35000
"2019-01-16",131,28661,90000
"2019-01-16",131,28661,90000
"2019-01-16",131,28661,90000
"2019-01-16",131,28661,90000
"2019-01-16",131,28661,90000
"2019-01-16",131,28661,90000
"2019-01-16",131,28661,90000
"2019-05-28",113,1077,188430.5
"2019-05-28",113,1077,188430.5
"2019-05-28",113,1077,188430.5
"2019-03-18",202,487,164000
"2019-03-18",202,487,164000
"2019-03-18",202,487,164000
"2019-03-29",30,0,107000
"2019-02-27",56,447,270000
"2019-06-06",110,649,420000
"2019-12-02",39,0,150000
"2019-07-09",75,0,133400
"2019-07-25",40,0,145000
"2019-03-15",43,0,90200
"2019-03-15",43,0,90200
"2019-01-10",69,113,255573
"2019-06-21",138,1720,196000
"2019-06-21",138,1720,196000
"2019-06-21",138,1720,196000
"2019-06-21",138,1720,196000
"2019-12-30",64,605,165000
"2019-08-10",88,616,98000
"2019-08-10",88,616,98000
"2019-05-31",96,3370,117990
"2019-05-31",96,3370,117990
"2019-05-31",96,3370,117990
"2019-08-27",79,0,169000
"2019-11-12",140,591,175000
"2019-12-26",175,1148,207000
"2019-04-27",130,468,177500
"2019-04-08",62,380,166000
"2019-04-08",62,380,166000
"2019-05-24",38,0,180550
"2019-02-15",64,0,137700
"2019-07-05",106,662,258000
"2019-04-04",100,218,212500
"2019-10-26",126,1000,189000
"2019-10-26",126,1000,189000
"2019-03-13",68,1070,72000
"2019-06-03",99,0,345000
"2019-05-24",45,490,30000
"2019-03-26",48,0,84000
"2019-11-27",42,0,128500
"2019-09-30",88,216,2e+05
"2019-09-30",88,216,2e+05
"2019-07-19",131,794,213200
"2019-07-19",132,961,220000
"2019-11-22",40,0,115000
"2019-11-22",40,0,115000
"2019-07-30",92,320,179250
"2019-01-18",64,0,168000
"2019-01-18",64,0,168000
"2019-07-19",101,220,87000
"2019-12-11",80,191,120000
"2019-12-11",80,191,120000
"2019-12-11",80,191,120000
"2019-12-06",29,0,150000
"2019-10-14",52,0,65000
"2019-02-04",77,532,197700
"2019-02-07",107,611,150000
"2019-12-03",66,0,154000
"2019-12-03",66,0,154000
"2019-05-23",66,263,65000
"2019-08-12",46,0,84800
"2019-08-12",46,0,84800
"2019-07-27",101,519,227350
"2019-07-10",96,322,46147.03
"2019-12-11",69,0,237900
"2019-12-11",69,0,237900
"2019-12-13",117,876,175000
"2019-11-25",97,192,47543.84
"2019-03-14",74,627,310000
"2019-03-14",74,627,310000
"2019-03-14",74,627,310000
"2019-10-31",52,0,215000
"2019-02-05",30,0,87000
"2019-12-27",93,112,121000
"2019-06-13",37,0,90000
"2019-06-27",68,0,130000
"2019-06-19",140,938,265000
"2019-06-19",140,938,265000
"2019-06-19",140,938,265000
"2019-07-24",45,10477,96000
"2019-07-24",45,10477,96000
"2019-07-24",45,10477,96000
"2019-10-18",129,442,480000
"2019-12-20",178,1592,738950
"2019-08-01",119,565,319141
"2019-05-29",110,524,311000
"2019-06-25",44,0,116330
"2019-11-12",40,0,181500
"2019-11-07",110,865,180000
"2019-07-08",129,337,680000
"2019-02-05",83,0,157447
"2019-02-07",97,594,150700
"2019-08-26",94,182,298000
"2019-08-26",94,182,298000
"2019-08-26",94,182,298000
"2019-10-22",158,4363,233000
"2019-10-22",158,4363,233000
"2019-10-22",158,4363,233000
"2019-10-05",172,968,280000
"2019-05-13",94,725,150000
"2019-05-13",94,725,150000
"2019-05-13",94,725,150000
"2019-06-04",97,1639,210000
"2019-06-04",97,1639,210000
"2019-02-19",35,0,25000
"2019-10-18",135,240,270000
"2019-11-22",79,872,48500
"2019-11-22",79,872,48500
"2019-11-22",79,872,48500
"2019-09-16",43,0,115000
"2019-07-11",31,0,110000
"2019-04-29",90,1516,115000
"2019-04-29",90,1516,115000
"2019-04-29",90,1516,115000
"2019-04-29",90,1516,115000
"2019-04-29",90,1516,115000
"2019-04-29",90,1516,115000
"2019-04-29",90,1516,115000
"2019-04-29",90,1516,115000
"2019-04-29",90,1516,115000
"2019-04-29",90,1516,115000
"2019-10-08",75,96,173500
"2019-10-08",75,96,173500
"2019-12-19",120,580,402500
"2019-08-19",82,0,162700
"2019-08-14",95,660,246400
"2019-06-24",118,155,520000
"2019-06-05",80,277,3e+05
"2019-02-25",105,1023,168000
"2019-07-17",133,602,190000
"2019-07-26",122,586,233000
"2019-06-24",139,1679,165570
"2019-07-11",76,454,426000
"2019-06-28",102,431,245000
"2019-06-28",102,431,245000
"2019-04-05",67,0,118500
"2019-04-05",67,0,118500
"2019-10-01",31,0,40000
"2019-06-07",99,940,140000
"2019-06-07",99,940,140000
"2019-12-19",80,555,182700
"2019-06-06",89,234,157000
"2019-07-15",187,327,470000
"2019-07-26",93,731,150000
"2019-07-26",93,731,150000
"2019-07-19",59,0,189500
"2019-07-31",91,390,445000
"2019-06-12",38,0,69811
"2019-05-28",120,215,130000
"2019-11-13",95,0,216000
"2019-04-29",95,291,75000
"2019-05-13",50,140,73800
"2019-03-26",10,0,64500
"2019-12-10",53,0,145000
"2019-07-29",63,0,285000
"2019-09-26",17,0,33000
"2019-01-02",105,0,257950
"2019-03-14",60,0,127000
"2019-06-03",92,916,67000
"2019-06-03",92,916,67000
"2019-02-01",74,0,210000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-01-17",45,126328,150000
"2019-05-31",43,3885,64000
"2019-05-31",43,3885,64000
"2019-05-31",43,3885,64000
"2019-08-14",68,0,169000
"2019-07-03",115,608,405000
"2019-10-01",180,737,147000
"2019-09-13",80,196,190000
"2019-11-15",56,0,110000
"2019-09-23",81,274,385000
"2019-07-05",100,1320,182000
"2019-07-05",100,1320,182000
"2019-02-26",44,0,145000
"2019-09-10",16,0,52000
"2019-12-02",58,0,150000
"2019-09-09",71,0,320000
"2019-12-19",28,0,44000
"2019-02-27",90,1537,171000
"2019-11-22",48,0,218500
"2019-11-22",48,0,218500
"2019-02-08",40,0,124960
"2019-05-14",60,0,150000
"2019-01-31",63,0,145230
"2019-03-01",161,4469,210000
"2019-07-08",118,800,185000
"2019-09-30",78,905,65000
"2019-09-30",78,905,65000
"2019-05-21",68,865,75000
"2019-11-20",90,184,168000
"2019-07-05",57,1482,1e+05
"2019-07-05",57,1482,1e+05
"2019-07-05",57,1482,1e+05
"2019-12-23",63,498,145000
"2019-12-21",46,0,92500
"2019-12-21",46,0,92500
"2019-05-17",115,0,152000
"2019-11-29",65,0,130000
"2019-11-14",72,0,135000
"2019-06-26",56,156,155000
"2019-06-26",56,156,155000
"2019-10-09",68,0,150000
"2019-10-09",68,0,150000
"2019-02-27",83,3972,126800
"2019-02-27",83,3972,126800
"2019-02-27",83,3972,126800
"2019-02-27",83,3972,126800
"2019-02-27",83,3972,126800
"2019-02-27",83,3972,126800
"2019-11-07",50,0,165000
"2019-03-09",116,599,180000
"2019-08-05",130,472,351000
"2019-09-05",70,108,105000
"2019-09-05",70,108,105000
"2019-07-01",55,0,160500
"2019-03-29",30,0,255000
"2019-11-07",22,0,120000
"2019-11-07",22,0,120000
"2019-04-03",88,565,150000
"2019-03-25",30,0,105000
"2019-01-15",76,0,118000
"2019-10-15",102,1500,180000
"2019-11-13",94,159,260000
"2019-08-20",84,1675,129000
"2019-08-20",84,1675,129000
"2019-08-20",84,1675,129000
"2019-08-20",84,1675,129000
"2019-09-09",65,0,120000
"2019-09-09",65,0,120000
"2019-07-08",115,3153,168000
"2019-07-08",115,3153,168000
"2019-07-08",115,3153,168000
"2019-07-08",115,3153,168000
"2019-07-08",115,3153,168000
"2019-07-08",115,3153,168000
"2019-07-08",115,3153,168000
"2019-07-08",115,3153,168000
"2019-07-08",115,3153,168000
"2019-05-27",147,559,265000
"2019-07-25",116,1334,187000
"2019-07-25",116,1334,187000
"2019-07-25",116,1334,187000
"2019-07-25",116,1334,187000
"2019-02-22",45,0,119000
"2019-07-30",125,315,385000
"2019-09-30",48,0,120000
"2019-09-30",48,0,120000
"2019-08-09",88,886,139921
"2019-04-19",98,207,190000
"2019-10-31",100,3324,162000
"2019-10-31",100,3324,162000
"2019-07-03",110,400,158000
"2019-09-27",55,0,292600
"2019-07-31",68,0,143000
"2019-03-15",127,323,680000
"2019-03-15",127,323,680000
"2019-12-16",60,471,160000
"2019-06-10",24,0,75000
"2019-01-07",98,0,416000
"2019-12-20",17,0,95000
"2019-08-28",120,210,540000
"2019-07-12",42,0,147000
"2019-07-12",42,0,147000
"2019-02-25",94,365,130000
"2019-10-11",35,412,34000
"2019-10-11",35,412,34000
"2019-06-28",61,0,299410
"2019-06-07",101,0,365000
"2019-06-07",101,0,365000
"2019-08-27",100,650,168000
"2019-12-30",98,3308,196000
"2019-12-30",98,3308,196000
"2019-12-30",98,3308,196000
"2019-12-30",98,3308,196000
"2019-06-28",46,0,114000
"2019-06-28",46,0,114000
"2019-03-22",31,0,95000
"2019-03-22",31,0,95000
"2019-08-27",93,2000,125000
"2019-06-06",31,0,103700
"2019-06-11",18,0,86100
"2019-08-31",97,0,178000
"2019-03-05",62,0,142000
"2019-03-05",62,0,142000
"2019-12-26",18,0,82000
"2019-06-13",64,0,1e+05
"2019-11-04",75,2868,360000
"2019-11-04",75,2868,360000
"2019-11-04",75,2868,360000
"2019-11-04",75,2868,360000
"2019-11-04",75,2868,360000
"2019-07-19",63,0,135000
"2019-09-30",104,585,158000
"2019-09-30",104,585,158000
"2019-04-02",83,1429,58000
"2019-04-02",83,1429,58000
"2019-04-02",83,1429,58000
"2019-10-28",103,188,535000
"2019-10-11",91,269,280000
"2019-12-06",69,0,142165.83
"2019-01-11",14,30,74000
"2019-03-14",24,0,81000
"2019-05-22",76,0,250000
"2019-02-27",77,2375,35000
"2019-02-27",77,2375,35000
"2019-12-19",120,481,367000
"2019-05-29",84,0,256000
"2019-08-05",60,0,130000
"2019-02-01",107,860,122470
"2019-07-04",33,0,170200
"2019-07-26",51,0,96340
"2019-10-04",75,140,137000
"2019-02-28",65,0,134500
"2019-12-12",62,0,147500
"2019-05-02",44,0,95000
"2019-06-28",68,395,76588
"2019-06-22",105,505,420000
"2019-06-22",105,505,420000
"2019-10-26",65,0,130000
"2019-02-08",137,472,228000
"2019-05-20",130,920,130000
"2019-05-27",113,864,202000
"2019-07-16",114,501,260000
"2019-12-17",72,0,215000
"2019-12-17",18,0,79900
"2019-10-11",124,354,433200
"2019-03-27",94,0,246100
"2019-11-13",88,760,131000
"2019-09-13",91,398,215000
"2019-03-15",71,0,250000
"2019-03-25",41,0,126000
"2019-05-29",45,0,150000
"2019-11-06",61,0,150000
"2019-12-20",72,815,224000
"2019-04-03",117,314,76000
"2019-12-23",137,9474,160000
"2019-12-23",137,9474,160000
"2019-12-23",137,9474,160000
"2019-12-23",137,9474,160000
"2019-12-23",137,9474,160000
"2019-12-23",137,9474,160000
"2019-12-23",137,9474,160000
"2019-12-23",137,9474,160000
"2019-12-23",137,9474,160000
"2019-12-23",137,9474,160000
"2019-09-24",136,467,3e+05
"2019-10-08",95,0,103000
"2019-07-23",122,606,301000
"2019-08-30",54,0,137000
"2019-06-21",64,0,180000
"2019-09-06",200,441,550000
"2019-07-02",57,120,114000
"2019-07-02",57,120,114000
"2019-05-24",74,0,90000
"2019-10-22",46,0,93700
"2019-09-24",93,226,267450
"2019-04-02",30,0,106000
"2019-03-25",63,0,128289.47
"2019-02-28",90,832,2e+05
"2019-02-28",90,832,2e+05
"2019-02-28",90,832,2e+05
"2019-02-28",90,832,2e+05
"2019-01-31",42,0,150000
"2019-01-31",42,0,150000
"2019-01-21",90,532,180000
"2019-10-23",82,772,58000
"2019-05-28",99,2933,165000
"2019-05-28",99,2933,165000
"2019-05-28",99,2933,165000
"2019-05-28",99,2933,165000
"2019-05-28",99,2933,165000
"2019-05-28",99,2933,165000
"2019-05-28",99,2933,165000
"2019-05-28",99,2933,165000
"2019-05-28",99,2933,165000
"2019-05-09",40,0,130000
"2019-09-12",45,0,113000
"2019-09-12",45,0,113000
"2019-09-12",122,217,450000
"2019-08-08",64,0,363500
"2019-08-08",64,0,363500
"2019-08-05",100,290,325000
"2019-08-05",100,290,325000
"2019-08-05",100,290,325000
"2019-08-05",100,290,325000
"2019-10-01",79,554,138000
"2019-10-01",79,554,138000
"2019-10-01",79,554,138000
"2019-10-01",79,554,138000
"2019-10-01",79,554,138000
"2019-04-12",82,11570,201500
"2019-09-25",280,3376,434000
"2019-09-25",280,3376,434000
"2019-11-20",42,35908,240474
"2019-11-20",42,35908,240474
"2019-01-10",53,0,147000
"2019-09-17",99,605,2e+05
"2019-06-03",82,0,220000
"2019-06-03",82,0,220000
"2019-09-20",24,0,85000
"2019-08-19",37,0,89000
"2019-06-03",71,423,360000
"2019-06-03",71,423,360000
"2019-12-18",80,0,164859.62
"2019-06-21",62,0,155000
"2019-06-21",62,0,155000
"2019-01-29",112,1755,176500
"2019-03-22",67,0,177000
"2019-09-26",39,0,77000
"2019-07-12",120,626,330275
"2019-10-28",49,0,90000
"2019-04-19",56,0,303991
"2019-04-19",56,0,303991
"2019-12-17",143,0,380000
"2019-08-30",103,0,360000
"2019-08-22",67,0,127500
"2019-08-22",67,0,127500
"2019-08-22",67,0,127500
"2019-11-27",79,0,143500
"2019-12-04",32,0,90000
"2019-07-04",29,0,139000
"2019-02-25",38,0,125000
"2019-12-02",22,0,60000
"2019-02-27",47,0,82500
"2019-12-02",70,0,129025
"2019-09-05",94,420,177200
"2019-05-22",66,431,165000
"2019-05-22",66,431,165000
"2019-01-04",80,522,411700
"2019-01-04",80,522,411700
"2019-08-30",175,2529,205000
"2019-08-30",175,2529,205000
"2019-08-30",175,2529,205000
"2019-06-28",83,196,248000
"2019-06-24",74,547,148000
"2019-11-21",105,3922,98000
"2019-11-21",105,3922,98000
"2019-06-05",115,3280,164000
"2019-08-09",118,0,321000
"2019-05-02",19,0,72000
"2019-08-01",59,0,33000
"2019-08-01",59,0,33000
"2019-06-27",50,0,140000
"2019-06-27",50,0,140000
"2019-09-09",85,0,196700
"2019-10-22",84,0,185000
"2019-04-08",160,2959,980000
"2019-07-04",53,0,160000
"2019-01-23",75,0,146500
"2019-05-16",60,0,155000
"2019-06-18",72,0,310000
"2019-10-24",71,0,73000
"2019-03-08",94,261,241300
"2019-09-13",92,154,318000
"2019-09-13",92,154,318000
"2019-09-13",92,154,318000
"2019-04-19",60,0,356619
"2019-03-27",128,1683,205000
"2019-03-27",128,1683,205000
"2019-03-27",128,1683,205000
"2019-05-27",30,0,73500
"2019-10-22",53,0,157000
"2019-01-29",51,0,106500
"2019-05-17",80,653,55600
"2019-05-17",80,653,55600
"2019-05-17",80,653,55600
"2019-07-29",105,0,270000
"2019-04-02",67,0,203000
"2019-06-18",91,888,390000
"2019-06-18",91,888,390000
"2019-06-18",91,888,390000
"2019-10-24",124,3820,215000
"2019-04-11",99,0,450000
"2019-02-22",39,0,117000
"2019-02-22",39,0,117000
"2019-04-12",52,0,110000
"2019-06-18",36,0,119000
"2019-06-18",36,0,119000
"2019-05-06",24,0,75000
"2019-04-19",25,0,105000
"2019-03-19",65,0,123445
"2019-08-30",30,0,96050
